Имя,Фамилия,Год рождения,Рост,Вес
Michael,Smith,1993,1.55954,112.545
Michael,Smith,1996,2.10653,97.2953
Michael,Smith,2000,1.74266,78.5377
Michael,Smith,2003,1.90405,101.75
Michael,Smith,2004,1.78912,60.3378
Michael,Smith,2007,2.13018,75.3316
Michael,Smith,2008,1.64831,80.6795
Michael,Smith,2009,1.59342,55.576
Michael,Smith,2011,2.10591,53.3435
Michael,Smith,2013,2.14115,116.714
Michael,Smith,2017,2.14943,104.328
Michael,Smith,2020,1.82727,55.4681
Michael,Smith,2023,2.02497,87.6157
Michael,Taylor,1950,1.56633,55.5275
Michael,Taylor,1951,1.63128,116.209
Michael,Taylor,1953,1.76566,80.4125
Michael,Taylor,1955,1.70082,111.205
Michael,Taylor,1957,1.95993,108.62
Michael,Taylor,1959,1.86397,115.828
Michael,Taylor,1959,1.91927,115.478
Michael,Taylor,1960,1.77836,112.042
Michael,Taylor,1960,1.86021,51.2457
Michael,Taylor,1961,1.95038,64.4832
Michael,Taylor,1961,2.01751,87.233
Michael,Taylor,1964,1.7994,51.3896
Michael,Taylor,1965,1.77448,118.059
Michael,Taylor,1966,1.60547,94.2321
Michael,Taylor,1967,1.94751,76.8506
Michael,Taylor,1969,1.50462,79.8157
Michael,Taylor,1970,1.52805,82.1741
Michael,Taylor,1970,1.87653,64.759
Michael,Taylor,1972,1.53008,53.0398
Michael,Taylor,1973,1.51061,54.5886
Michael,Taylor,1977,1.72935,65.2624
Michael,Taylor,1981,2.16036,93.5889
Michael,Taylor,1985,1.57248,62.2247
Michael,Taylor,1985,2.19168,70.8935
Michael,Taylor,1991,1.85401,119.352
Michael,Taylor,1991,1.9808,114.202
Michael,Taylor,1992,1.95879,57.1057
Michael,Taylor,1994,1.51492,54.6701
Michael,Taylor,1994,1.95232,54.0456
Michael,Taylor,1999,2.11962,112.19
Michael,Taylor,2003,1.82029,65.3616
Michael,Taylor,2003,1.93162,99.1007
Michael,Taylor,2007,1.96925,81.0061
Michael,Taylor,2009,1.52981,99.9099
Michael,Taylor,2010,1.57996,98.7996
Michael,Taylor,2012,2.07816,107.885
Michael,Taylor,2013,1.88713,79.9796
Michael,Taylor,2018,2.14465,70.815
Michael,Taylor,2019,1.99343,90.2696
Michael,Taylor,2021,1.53194,87.6301
Michael,Taylor,2023,1.78503,71.101
Michael,Williams,1951,1.93143,74.5553
Michael,Williams,1952,1.59675,55.4456
Michael,Williams,1952,2.03059,63.0661
Michael,Williams,1955,1.97195,57.8951
Michael,Williams,1957,1.73053,70.3082
Michael,Williams,1959,1.65932,96.3648
Michael,Williams,1964,1.81261,75.1245
Michael,Williams,1967,1.85198,117.266
Michael,Williams,1968,1.86061,58.0766
Michael,Williams,1976,1.66282,101.325
Michael,Williams,1976,1.81786,82.727
Michael,Williams,1976,2.14737,80.0091
Michael,Williams,1977,2.02142,54.4519
Michael,Williams,1979,1.74034,92.4811
Michael,Williams,1982,1.98039,64.8525
Michael,Williams,1986,2.08961,63.8564
Michael,Williams,1987,1.97836,60.6326
Michael,Williams,1989,1.78426,119.684
Michael,Williams,1989,1.8958,103.991
Michael,Williams,1990,1.62854,54.2113
Michael,Williams,1990,1.93477,117.007
Michael,Williams,1990,1.94074,95.1534
Michael,Williams,1991,1.76245,68.9011
Michael,Williams,1992,2.06545,100.334
Michael,Williams,1993,1.91345,103.607
Michael,Williams,1994,1.65362,104.687
Michael,Williams,1995,1.54452,72.6948
Michael,Williams,2002,1.80808,67.4841
Michael,Williams,2004,1.59861,101.38
Michael,Williams,2005,1.96172,99.7279
Michael,Williams,2007,2.07302,94.0309
Michael,Williams,2008,1.79092,82.9128
Michael,Williams,2012,1.74422,79.3848
Michael,Williams,2012,1.78453,109.278
Michael,Williams,2013,1.79435,99.7663
Michael,Williams,2017,1.69387,91.7201
Michael,Williams,2017,1.78587,95.5483
Michael,Williams,2019,1.78467,86.6717
Michael,Williams,2019,2.12771,54.3388
Michael,Williams,2020,1.70575,100.39
Michael,Williams,2023,1.66369,69.9782
Michael,Williams,2023,1.95649,103.782
Michael,Wilson,1950,1.60581,102.274
Michael,Wilson,1954,1.92838,65.3961
Michael,Wilson,1957,2.0533,66.1848
Michael,Wilson,1959,1.99586,106.976
Michael,Wilson,1960,1.80646,112.84
Michael,Wilson,1961,1.59987,98.3838
Michael,Wilson,1962,1.75528,75.7894
Michael,Wilson,1964,1.69653,60.7852
Michael,Wilson,1964,2.02028,86.6932
Michael,Wilson,1968,1.83973,54.0498
Michael,Wilson,1970,1.55524,106.223
Michael,Wilson,1972,2.10324,102.28
Michael,Wilson,1973,1.56437,111.135
Michael,Wilson,1973,1.69617,91.322
Michael,Wilson,1973,2.15747,81.8755
Michael,Wilson,1976,1.85636,63.5383
Michael,Wilson,1977,1.66743,105.683
Michael,Wilson,1977,1.75688,63.8773
Michael,Wilson,1984,1.52028,51.5452
Michael,Wilson,1984,1.98386,55.165
Michael,Wilson,1984,2.05013,75.8925
Michael,Wilson,1984,2.09662,102.366
Michael,Wilson,1986,1.66146,118.512
Michael,Wilson,1986,2.17454,95.3623
Michael,Wilson,1987,1.80523,51.2405
Michael,Wilson,1988,1.99471,93.3651
Michael,Wilson,1990,1.91821,51.0878
Michael,Wilson,1992,1.57066,97.8784
Michael,Wilson,1998,1.95295,118.703
Michael,Wilson,2000,1.67115,61.3157
Michael,Wilson,2000,1.92556,66.107
Michael,Wilson,2001,2.15458,63.5033
Michael,Wilson,2003,2.17895,105.616
Michael,Wilson,2007,1.70686,51.841
Michael,Wilson,2007,1.79224,92.9577
Michael,Wilson,2011,1.73862,99.5394
Michael,Wilson,2011,2.14955,52.9322
Michael,Wilson,2013,1.76952,119.668
Michael,Wilson,2018,1.6303,88.181
Michael,Wilson,2020,1.92098,83.096
Michael,Wilson,2020,1.94427,51.4432
Michael,Wilson,2022,1.78955,69.8579
Michael,Wilson,2023,2.00926,101.248
Michael,Wilson,2023,2.17737,67.2581
Patricia,Brown,1950,2.00193,117.264
Patricia,Brown,1951,1.5172,60.1411
Patricia,Brown,1951,2.05017,88.5958
Patricia,Brown,1954,1.72906,58.5414
Patricia,Brown,1958,1.59773,92.5287
Patricia,Brown,1958,2.16848,108.027
Patricia,Brown,1961,1.92005,50.5209
Patricia,Brown,1964,1.84811,119.025
Patricia,Brown,1965,1.55866,50.3457
Patricia,Brown,1967,1.50891,78.5168
Patricia,Brown,1967,1.52498,50.5097
Patricia,Brown,1968,1.71263,59.2441
Patricia,Brown,1968,1.88692,77.4723
Patricia,Brown,1971,1.70236,77.7198
Patricia,Brown,1971,1.7934,62.6861
Patricia,Brown,1971,1.89417,54.3681
Patricia,Brown,1973,2.02478,65.7855
Patricia,Brown,1974,2.03408,96.1055
Patricia,Brown,1974,2.10309,119.409
Patricia,Brown,1975,1.63627,84.5876
Patricia,Brown,1976,1.55014,109.529
Patricia,Brown,1978,1.54212,65.1451
Patricia,Brown,1980,2.06428,105.526
Patricia,Brown,1981,1.82121,73.6108
Patricia,Brown,1984,1.57427,83.2421
Patricia,Brown,1985,1.73924,106.403
Patricia,Brown,1986,1.99916,92.424
Patricia,Brown,1987,2.03572,85.467
Patricia,Brown,1989,2.07946,55.5827
Patricia,Brown,1992,1.66987,99.0151
Patricia,Brown,1996,1.72194,76.2539
Patricia,Brown,1996,2.03401,55.4274
Patricia,Brown,1997,1.9802,65.2537
Patricia,Brown,2000,1.90126,81.5956
Patricia,Brown,2008,2.11025,52.7781
Patricia,Brown,2008,2.15988,61.4043
Patricia,Brown,2010,2.0568,105.708
Patricia,Brown,2010,2.11558,101.653
Patricia,Brown,2013,1.8163,113.436
Patricia,Brown,2013,1.84054,72.0827
Patricia,Brown,2014,1.54559,66.739
Patricia,Brown,2014,2.11264,82.0229
Patricia,Brown,2018,1.70264,116.29
Patricia,Brown,2022,2.13136,97.4426
Patricia,Brown,2023,2.12116,66.992
Patricia,Davis,1950,1.93648,119.501
Patricia,Davis,1951,1.96765,107.007
Patricia,Davis,1951,2.02236,110.775
Patricia,Davis,1951,2.12669,51.6282
Patricia,Davis,1954,1.94519,50.3506
Patricia,Davis,1955,1.64049,69.3144
Patricia,Davis,1956,1.56036,119.931
Patricia,Davis,1958,1.59469,53.0562
Patricia,Davis,1958,2.16027,55.1073
Patricia,Davis,1959,1.55338,116.675
Patricia,Davis,1960,1.77665,74.2975
Patricia,Davis,1961,2.0587,96.3853
Patricia,Davis,1962,1.75848,96.7388
Patricia,Davis,1965,1.95218,71.101
Patricia,Davis,1966,2.0763,57.1743
Patricia,Davis,1967,1.92089,53.2117
Patricia,Davis,1970,1.92258,115.844
Patricia,Davis,1976,1.56789,116.244
Patricia,Davis,1976,1.59523,50.7502
Patricia,Davis,1982,1.75468,51.3089
Patricia,Davis,1983,1.84513,82.2786
Patricia,Davis,1983,1.99556,75.299
Patricia,Davis,1984,2.05793,67.5618
Patricia,Davis,1986,2.05927,89.0428
Patricia,Davis,1992,1.71569,115.857
Patricia,Davis,1994,1.97773,55.7825
Patricia,Davis,1995,1.82046,99.8723
Patricia,Davis,1996,1.76763,75.925
Patricia,Davis,1997,2.037,52.7412
Patricia,Davis,2000,1.55947,101.507
Patricia,Davis,2002,1.67272,57.4149
Patricia,Davis,2004,2.17907,100.687
Patricia,Davis,2005,2.11064,96.9128
Patricia,Davis,2008,1.96612,84.2026
Patricia,Davis,2009,1.59182,56.4056
Patricia,Davis,2010,1.71567,108.331
Patricia,Davis,2011,1.51126,113.693
Patricia,Davis,2012,1.59091,71.6757
Patricia,Davis,2013,1.60909,80.7212
Patricia,Davis,2013,1.86229,74.977
Patricia,Davis,2015,1.85946,63.5238
Patricia,Davis,2019,1.78496,56.5093
Patricia,Davis,2019,1.80902,72.807
Patricia,Davis,2022,1.93616,71.3203
Patricia,Davis,2022,1.97023,72.7862
Patricia,Davis,2023,1.96383,103.024
Patricia,Johnson,1954,1.65566,77.7235
Patricia,Johnson,1955,1.5751,103.997
Patricia,Johnson,1956,2.01283,119.399
Patricia,Johnson,1958,1.76595,87.158
Patricia,Johnson,1962,1.82948,115.91
Patricia,Johnson,1962,1.84151,112.39
Patricia,Johnson,1966,1.57875,112.761
Patricia,Johnson,1966,1.87827,64.3677
Patricia,Johnson,1967,1.71274,97.253
Patricia,Johnson,1967,1.91935,119.009
Patricia,Johnson,1968,1.74357,76.5403
Patricia,Johnson,1975,1.80157,71.6662
Patricia,Johnson,1975,2.16585,55.3989
Patricia,Johnson,1977,1.96075,74.0199
Patricia,Johnson,1981,1.8297,68.7114
Patricia,Johnson,1985,1.66477,115.253
Patricia,Johnson,1986,1.97457,83.5944
Patricia,Johnson,1989,1.86541,105.921
Patricia,Johnson,1990,1.83129,65.5439
Patricia,Johnson,1993,1.68599,65.8385
Patricia,Johnson,1994,1.68454,95.2368
Patricia,Johnson,1994,1.91213,58.6903
Patricia,Johnson,1996,1.59128,110.542
Patricia,Johnson,1997,2.18406,117.086
Patricia,Johnson,1999,1.79149,59.404
Patricia,Johnson,1999,2.0378,88.5769
Patricia,Johnson,2001,1.88712,101.008
Patricia,Johnson,2001,1.9502,105.21
Patricia,Johnson,2001,2.03912,74.6659
Patricia,Johnson,2001,2.16876,64.7009
Patricia,Johnson,2002,1.56665,97.2347
Patricia,Johnson,2002,1.98413,81.4421
Patricia,Johnson,2004,1.76991,92.4978
Patricia,Johnson,2007,1.83782,71.6891
Patricia,Johnson,2007,1.97675,113.807
Patricia,Johnson,2008,1.93968,112.886
Patricia,Johnson,2011,1.55603,95.709
Patricia,Johnson,2011,2.13188,99.1344
Patricia,Johnson,2018,2.04997,92.9001
Patricia,Johnson,2020,1.56294,73.4678
Patricia,Johnson,2022,1.80814,89.2466
Patricia,Johnson,2022,1.86299,95.0075
Patricia,Johnson,2023,2.01012,92.8004
Patricia,Jones,1950,1.66157,89.426
Patricia,Jones,1957,2.16878,99.5863
Patricia,Jones,1959,1.96469,73.2253
Patricia,Jones,1961,1.51342,100.946
Patricia,Jones,1966,1.89033,95.5214
Patricia,Jones,1968,1.93385,62.6732
Patricia,Jones,1968,2.08849,78.516
Patricia,Jones,1968,2.19142,118.856
Patricia,Jones,1972,2.12863,80.9732
Patricia,Jones,1974,1.86274,77.6899
Patricia,Jones,1975,1.51345,92.4987
Patricia,Jones,1976,2.10131,108.017
Patricia,Jones,1976,2.17338,58.9824
Patricia,Jones,1980,1.6999,52.1374
Patricia,Jones,1983,1.66727,68.1669
Patricia,Jones,1986,1.68126,105.947
Patricia,Jones,1988,1.62492,85.8506
Patricia,Jones,1989,1.79524,118.24
Patricia,Jones,1989,1.9352,89.1426
Patricia,Jones,1991,1.71641,65.749
Patricia,Jones,1992,1.70618,88.3423
Patricia,Jones,1993,1.59771,91.2319
Patricia,Jones,1995,1.62641,78.7344
Patricia,Jones,1996,1.7546,87.0121
Patricia,Jones,1997,1.50298,103.834
Patricia,Jones,1997,2.01244,55.9613
Patricia,Jones,2004,1.50824,115.548
Patricia,Jones,2005,1.72675,55.0812
Patricia,Jones,2008,2.12061,80.7752
Patricia,Jones,2012,1.76971,63.2454
Patricia,Jones,2014,2.0919,66.2684
Patricia,Jones,2015,1.89857,80.2484
Patricia,Jones,2015,2.18962,94.2477
Patricia,Jones,2017,2.01232,75.2026
Patricia,Jones,2018,1.76851,76.7662
Patricia,Jones,2019,1.57362,103.21
Patricia,Jones,2019,1.9251,53.9274
Patricia,Jones,2021,2.19982,116.921
Patricia,Jones,2023,1.95975,117.953
Patricia,Miller,1951,1.95556,116.272
Patricia,Miller,1954,1.59364,81.5641
Patricia,Miller,1959,1.82159,111.077
Patricia,Miller,1960,1.55174,79.045
Patricia,Miller,1960,2.14381,105.933
Patricia,Miller,1962,1.55156,83.4282
Patricia,Miller,1962,1.96462,70.4461
Patricia,Miller,1962,2.07227,118.909
Patricia,Miller,1964,1.67385,119.078
Patricia,Miller,1965,2.00429,113.265
Patricia,Miller,1967,1.72285,58.9771
Patricia,Miller,1968,1.69194,71.0238
Patricia,Miller,1969,1.85717,119.39
Patricia,Miller,1972,1.53298,102.937
Patricia,Miller,1973,1.60317,108.588
Patricia,Miller,1975,1.56477,66.5298
Patricia,Miller,1977,1.64645,72.0906
Patricia,Miller,1977,2.10689,66.3852
Patricia,Miller,1978,1.77034,97.0574
Patricia,Miller,1986,1.72878,86.7268
Patricia,Miller,1994,1.63777,108.671
Patricia,Miller,1996,2.17982,81.029
Patricia,Miller,1998,2.1141,75.877
Patricia,Miller,2006,2.06249,87.2288
Patricia,Miller,2008,1.71379,100.977
Patricia,Miller,2018,1.86064,50.4055
Patricia,Moore,1950,1.50605,87.1248
Patricia,Moore,1950,1.81935,112.049
Patricia,Moore,1953,1.67617,88.4156
Patricia,Moore,1956,1.53886,85.1056
Patricia,Moore,1957,1.59832,116.884
Patricia,Moore,1959,2.16784,66.242
Patricia,Moore,1962,1.53738,66.4047
Patricia,Moore,1963,1.62427,77.7969
Patricia,Moore,1965,1.53653,75.0171
Patricia,Moore,1965,1.89995,78.2451
Patricia,Moore,1966,1.62675,94.6256
Patricia,Moore,1971,1.85396,97.5119
Patricia,Moore,1973,2.09144,106.772
Patricia,Moore,1974,2.01902,66.9534
Patricia,Moore,1975,1.71055,82.7197
Patricia,Moore,1976,1.8881,61.0681
Patricia,Moore,1978,1.62107,86.4243
Patricia,Moore,1981,1.54002,114.244
Patricia,Moore,1982,2.17516,109.262
Patricia,Moore,1983,1.92331,98.2901
Patricia,Moore,1983,1.9623,61.4864
Patricia,Moore,1985,1.69521,87.9672
Patricia,Moore,1986,2.03848,53.0016
Patricia,Moore,1987,1.6045,53.1214
Patricia,Moore,1987,2.12069,55.0549
Patricia,Moore,1987,2.12996,94.5001
Patricia,Moore,1989,2.05469,102.429
Patricia,Moore,1992,1.71604,108.655
Patricia,Moore,1993,1.58318,86.2288
Patricia,Moore,1993,1.87168,89.1662
Patricia,Moore,1995,1.65348,68.6444
Patricia,Moore,1997,1.95758,61.3206
Patricia,Moore,1998,2.18523,107.724
Patricia,Moore,2000,1.5552,52.3081
Patricia,Moore,2000,1.63322,61.1773
Patricia,Moore,2000,2.01534,97.8735
Patricia,Moore,2000,2.12877,60.024
Patricia,Moore,2000,2.14504,117.234
Patricia,Moore,2001,1.73782,59.8049
Patricia,Moore,2003,1.53116,56.0502
Patricia,Moore,2003,1.814,105.218
Patricia,Moore,2005,1.86306,112.808
Patricia,Moore,2006,1.81597,53.9607
Patricia,Moore,2006,1.86925,69.4146
Patricia,Moore,2007,1.5319,97.6498
Patricia,Moore,2011,2.18431,56.2016
Patricia,Moore,2015,2.00669,101.115
Patricia,Moore,2019,1.58384,101.127
Patricia,Moore,2020,1.65727,63.0043
Patricia,Moore,2023,1.9236,101.528
Patricia,Moore,2023,2.15366,110.013
Patricia,Roslovtsev,1950,1.62325,104.594
Patricia,Roslovtsev,1951,1.87099,91.7978
Patricia,Roslovtsev,1952,1.64436,68.636
Patricia,Roslovtsev,1952,1.99022,107.324
Patricia,Roslovtsev,1954,1.51699,61.3692
Patricia,Roslovtsev,1954,1.81121,101.882
Patricia,Roslovtsev,1956,1.62507,83.1346
Patricia,Roslovtsev,1958,1.91372,87.2439
Patricia,Roslovtsev,1959,1.52692,80.2077
Patricia,Roslovtsev,1959,2.06481,114.116
Patricia,Roslovtsev,1961,1.9449,92.2452
Patricia,Roslovtsev,1963,2.10496,119.95
Patricia,Roslovtsev,1964,1.95588,114.76
Patricia,Roslovtsev,1966,1.8244,110.086
Patricia,Roslovtsev,1968,1.56435,63.2824
Patricia,Roslovtsev,1970,2.19316,72.7573
Patricia,Roslovtsev,1974,1.62524,63.2682
Patricia,Roslovtsev,1977,1.51022,80.1307
Patricia,Roslovtsev,1977,1.85521,52.7023
Patricia,Roslovtsev,1981,2.00448,116.338
Patricia,Roslovtsev,1984,1.51944,55.1262
Patricia,Roslovtsev,1987,1.80896,63.2153
Patricia,Roslovtsev,1987,2.19435,97.7823
Patricia,Roslovtsev,1988,1.54678,96.06
Patricia,Roslovtsev,1988,1.7638,80.4472
Patricia,Roslovtsev,1990,1.9617,50.7424
Patricia,Roslovtsev,1992,1.68674,110.27
Patricia,Roslovtsev,1992,1.79963,105.096
Patricia,Roslovtsev,1992,2.16837,106.385
Patricia,Roslovtsev,1994,2.08418,110.342
Patricia,Roslovtsev,1999,1.55027,109.345
Patricia,Roslovtsev,2004,1.50092,102.675
Patricia,Roslovtsev,2004,1.96598,90.5972
Patricia,Roslovtsev,2006,1.93322,96.9102
Patricia,Roslovtsev,2007,1.53478,95.7658
Patricia,Roslovtsev,2007,1.88471,67.7757
Patricia,Roslovtsev,2011,2.08477,68.1059
Patricia,Roslovtsev,2017,1.69744,94.2405
Patricia,Roslovtsev,2018,2.17266,64.0023
Patricia,Smith,1950,1.64076,79.1311
Patricia,Smith,1951,1.61796,117.183
Patricia,Smith,1952,1.67055,114.695
Patricia,Smith,1953,1.80136,89.7343
Patricia,Smith,1958,2.03209,73.2666
Patricia,Smith,1959,1.91565,57.4777
Patricia,Smith,1964,2.04392,58.7588
Patricia,Smith,1965,2.06317,111.134
Patricia,Smith,1966,1.64796,95.5309
Patricia,Smith,1967,1.94786,58.4117
Patricia,Smith,1970,2.10615,115.868
Patricia,Smith,1971,1.80214,79.7146
Patricia,Smith,1972,1.77037,50.2891
Patricia,Smith,1973,2.09663,109.278
Patricia,Smith,1974,2.03853,89.7052
Patricia,Smith,1977,1.59825,103.325
Patricia,Smith,1977,1.69015,112.943
Patricia,Smith,1978,1.62356,82.9898
Patricia,Smith,1979,1.50721,89.6437
Patricia,Smith,1979,1.8211,55.7263
Patricia,Smith,1983,1.94528,59.7314
Patricia,Smith,1988,1.54057,109.248
Patricia,Smith,1993,1.88516,83.6621
Patricia,Smith,1993,2.13112,56.6481
Patricia,Smith,1994,1.56245,86.8866
Patricia,Smith,1994,1.61164,53.9811
Patricia,Smith,1996,1.61153,105.879
Patricia,Smith,1999,1.79519,100.756
Patricia,Smith,2000,2.1321,95.4499
Patricia,Smith,2002,1.80922,89.6028
Patricia,Smith,2003,2.0128,115.792
Patricia,Smith,2004,1.71679,66.6054
Patricia,Smith,2008,1.83043,63.8163
Patricia,Smith,2011,1.90055,90.5734
Patricia,Smith,2012,1.76142,115.713
Patricia,Smith,2012,2.12181,100.116
Patricia,Smith,2013,1.97187,113.461
Patricia,Smith,2014,1.97499,79.3229
Patricia,Smith,2016,2.05326,99.0087
Patricia,Smith,2020,2.06808,57.5942
Patricia,Smith,2021,1.92829,68.2068
Patricia,Taylor,1950,1.96876,59.4273
Patricia,Taylor,1950,1.97002,92.2709
Patricia,Taylor,1950,1.98501,92.7413
Patricia,Taylor,1951,1.58038,57.3758
Patricia,Taylor,1952,1.6974,72.8753
Patricia,Taylor,1953,2.15466,119.152
Patricia,Taylor,1957,2.13143,54.382
Patricia,Taylor,1958,1.98772,73.5499
Patricia,Taylor,1959,1.7106,69.6453
Patricia,Taylor,1959,2.09303,115.141
Patricia,Taylor,1963,1.88441,50.4299
Patricia,Taylor,1965,1.83426,116.99
Patricia,Taylor,1966,1.56417,87.7805
Patricia,Taylor,1968,1.74538,69.5053
Patricia,Taylor,1968,1.88291,55.3748
Patricia,Taylor,1969,1.52797,78.7754
Patricia,Taylor,1969,2.18604,73.3918
Patricia,Taylor,1970,1.78466,97.9341
Patricia,Taylor,1971,2.02263,91.0175
Patricia,Taylor,1976,1.68204,104.113
Patricia,Taylor,1976,1.86158,97.3114
Patricia,Taylor,1977,2.04375,95.1923
Patricia,Taylor,1978,1.81923,107.518
Patricia,Taylor,1979,1.70422,93.0575
Patricia,Taylor,1986,2.11779,63.8687
Patricia,Taylor,1988,1.52148,89.4812
Patricia,Taylor,1989,1.87285,84.461
Patricia,Taylor,1990,1.89197,96.9069
Patricia,Taylor,1992,1.93623,85.1308
Patricia,Taylor,1993,1.795,76.7695
Patricia,Taylor,1993,2.07862,118.9
Patricia,Taylor,1994,1.7991,101.782
Patricia,Taylor,1995,1.52367,55.441
Patricia,Taylor,1995,1.87183,119.224
Patricia,Taylor,1997,2.04777,111.319
Patricia,Taylor,2001,1.54779,85.5125
Patricia,Taylor,2006,1.87462,116.8
Patricia,Taylor,2007,1.5884,83.2275
Patricia,Taylor,2010,1.63737,99.3397
Patricia,Taylor,2011,1.51979,74.718
Patricia,Taylor,2016,1.64165,111.89
Patricia,Taylor,2017,2.03922,62.375
Patricia,Taylor,2018,1.93964,97.5191
Patricia,Taylor,2018,2.02467,59.6152
Patricia,Taylor,2018,2.05664,111.581
Patricia,Taylor,2021,2.04786,78.948
Patricia,Taylor,2023,2.1385,85.3828
Patricia,Williams,1952,2.04596,112.279
Patricia,Williams,1953,2.13468,52.2556
Patricia,Williams,1954,1.64537,60.8182
Patricia,Williams,1955,1.74797,91.9416
Patricia,Williams,1961,1.62252,53.7671
Patricia,Williams,1961,1.74585,100.335
Patricia,Williams,1962,1.64236,115.327
Patricia,Williams,1962,1.76891,71.6762
Patricia,Williams,1962,2.18938,74.4846
Patricia,Williams,1963,1.86062,101.182
Patricia,Williams,1964,1.81093,74.7637
Patricia,Williams,1965,1.77382,97.2528
Patricia,Williams,1968,1.90695,115.168
Patricia,Williams,1969,2.11522,96.8588
Patricia,Williams,1973,1.70009,71.4505
Patricia,Williams,1976,1.52684,96.3257
Patricia,Williams,1976,1.56977,64.6075
Patricia,Williams,1976,1.88442,111.644
Patricia,Williams,1977,1.83756,77.6549
Patricia,Williams,1978,1.88047,119.621
Patricia,Williams,1979,1.79555,52.5912
Patricia,Williams,1979,2.07319,113.229
Patricia,Williams,1980,1.84254,119.356
Patricia,Williams,1980,1.9614,96.4688
Patricia,Williams,1980,2.09066,66.4364
Patricia,Williams,1980,2.09478,102.408
Patricia,Williams,1980,2.17008,60.7746
Patricia,Williams,1981,1.90194,108.533
Patricia,Williams,1982,2.19483,103.68
Patricia,Williams,1983,1.86805,102.899
Patricia,Williams,1984,1.71557,97.5175
Patricia,Williams,1985,2.15102,102.153
Patricia,Williams,1986,2.03858,74.4456
Patricia,Williams,1988,1.69082,116.754
Patricia,Williams,1988,2.09482,96.1195
Patricia,Williams,1989,1.51196,77.6413
Patricia,Williams,1989,1.6038,112.323
Patricia,Williams,1989,1.7969,87.4894
Patricia,Williams,1992,2.19551,77.8481
Patricia,Williams,1993,2.04044,64.4652
Patricia,Williams,1996,2.16448,53.5654
Patricia,Williams,2000,1.71422,77.8998
Patricia,Williams,2002,1.97121,86.0911
Patricia,Williams,2004,1.68224,79.4324
Patricia,Williams,2004,2.05092,99.041
Patricia,Williams,2010,1.57925,81.9531
Patricia,Williams,2013,1.62432,73.5729
Patricia,Williams,2014,2.12669,99.0426
Patricia,Williams,2014,2.13937,86.1418
Patricia,Williams,2016,1.77442,59.3849
Patricia,Williams,2017,1.54519,50.2861
Patricia,Williams,2017,1.96923,106.312
Patricia,Williams,2019,2.1728,110.856
Patricia,Williams,2021,1.54704,113.89
Patricia,Williams,2021,1.64163,83.0516
Patricia,Williams,2022,1.67052,109.551
Patricia,Williams,2022,1.85782,92.5691
Patricia,Wilson,1950,1.66268,69.8646
Patricia,Wilson,1952,2.01663,69.6303
Patricia,Wilson,1953,1.96085,51.7417
Patricia,Wilson,1955,1.95567,110.967
Patricia,Wilson,1957,1.87057,57.5583
Patricia,Wilson,1958,1.60628,64.23
Patricia,Wilson,1960,1.81579,114.722
Patricia,Wilson,1961,1.51821,54.3089
Patricia,Wilson,1961,1.6896,119.183
Patricia,Wilson,1961,2.0345,87.5629
Patricia,Wilson,1962,2.11381,70.4314
Patricia,Wilson,1964,2.17499,75.9582
Patricia,Wilson,1967,1.7431,85.9271
Patricia,Wilson,1969,1.50711,53.4108
Patricia,Wilson,1971,1.63242,63.8217
Patricia,Wilson,1972,1.78798,105.344
Patricia,Wilson,1972,1.80746,55.7102
Patricia,Wilson,1973,1.68659,108.019
Patricia,Wilson,1974,1.55003,79.9645
Patricia,Wilson,1975,1.73408,52.0527
Patricia,Wilson,1983,1.83193,86.028
Patricia,Wilson,1991,1.55591,98.3039
Patricia,Wilson,1991,1.71951,61.3277
Patricia,Wilson,1993,2.04701,64.9876
Patricia,Wilson,1996,1.60124,73.6521
Patricia,Wilson,1997,1.84602,60.1416
Patricia,Wilson,1998,1.61112,59.4419
Patricia,Wilson,1999,1.93872,116.19
Patricia,Wilson,2001,1.66748,76.061
Patricia,Wilson,2002,2.06231,100.812
Patricia,Wilson,2005,1.87213,112.049
Patricia,Wilson,2008,2.07287,66.6786
Patricia,Wilson,2009,2.16194,99.8354
Patricia,Wilson,2011,2.10305,111.59
Patricia,Wilson,2012,1.59569,93.9211
Patricia,Wilson,2014,2.08898,64.666
Patricia,Wilson,2018,1.63451,97.4013
